"sample_id"	"error_autoencoder"	"error_defaultpredictor"	"better_than_default"
"11116.L04A082.1197161"	"64.7226764149644"	"81.5613810997537"	"1"
"11116.I13A070.1193753"	"53.13840275617"	"63.2103414891686"	"1"
"11116.I30A080.1197069"	"71.6825008434542"	"75.9177602151811"	"1"
"11116.I08A070.1196521"	"61.6607845760241"	"64.4403061184301"	"1"
"11116.L24A098.1196812"	"62.8390153705944"	"83.0624963489281"	"1"
"11116.U499A61.1194284"	"72.3088132932414"	"79.7407995512008"	"1"
"11116.L26A094.1197384"	"68.2374556886266"	"78.0431672047015"	"1"
"11116.A02A088.1195882"	"86.5807258640794"	"97.4855721528633"	"1"
"11116.L32A086.1195575"	"52.2632816984562"	"52.2165387975759"	"0"
"11116.L01A064.1197891"	"57.9381930198549"	"66.3560626534302"	"1"
"11116.A32A073.1193940"	"61.2324018053834"	"64.1758046491917"	"1"
"11116.I10A073.1195548"	"62.171204670352"	"63.3166355827968"	"1"
"11116.I02A100.1195245"	"56.6239792480173"	"80.1954543139817"	"1"
"11116.L19A063.1195838"	"49.8494127868266"	"70.0239896372165"	"1"
"11116.A16B076.1194247"	"60.6656087071613"	"63.5806737478116"	"1"
"11116.U455A62.1195322"	"62.5188623354007"	"78.6843153754575"	"1"
"11116.I25A100.1193639"	"71.4200340201095"	"92.3364674896661"	"1"
"11116.A11D076.1194615"	"54.6431289756463"	"60.7568046450656"	"1"
"11116.A22C094.1193949"	"72.5638180256507"	"95.0875297731058"	"1"
"11116.A09B091.1193900"	"96.6806937322936"	"98.6809499249214"	"1"
"11116.U449A63.1198128"	"64.9427942617105"	"83.6900509382781"	"1"
"11116.U535A62.1194472"	"72.219998251385"	"74.909055221243"	"1"
"11116.C23A61.1193711"	"57.9727306526632"	"65.6773594260068"	"1"
"11116.L01A095.1196932"	"62.3195793453839"	"72.3020186751739"	"1"
"11116.L31A078.1198178"	"52.6702361840502"	"60.2714542313406"	"1"
"11116.I02A082.1193632"	"77.1062802358475"	"95.6133422904302"	"1"
"11116.I18A090.1196960"	"80.5506499861334"	"96.3201976302705"	"1"
"11116.L11A063.1198275"	"49.4438579903915"	"66.0746638072748"	"1"
"11116.I22A066.1196497"	"47.5955937677927"	"55.3599414515037"	"1"
"11116.C21A65.1198267"	"56.5149818333305"	"60.0909503105131"	"1"
"11116.A18C079.1193654"	"58.1185454462061"	"68.5675796585158"	"1"
"11116.A30B091.1194569"	"73.2404866792544"	"94.5357888912913"	"1"
"11116.I15A076.1197714"	"55.7329427397283"	"65.9871669345131"	"1"
"11116.A03A076.1196649"	"54.7258048731073"	"60.8261402799807"	"1"
"11116.A31B103.1194958"	"64.9807266862857"	"79.9760604820605"	"1"
"11116.L16A078.1196430"	"57.5204792904557"	"58.3753434293331"	"1"
"11116.A23A076.1193970"	"54.1675540442913"	"59.7409754494274"	"1"
"11116.A26A061.1196129"	"49.4145184122517"	"63.2190046567452"	"1"
"11116.L27A076.1194624"	"54.0021399995824"	"60.2631067597243"	"1"
"11116.I11A065.1198345"	"63.808403893601"	"73.9906454624704"	"1"
"11116.A13C082.1197441"	"79.8608057017586"	"96.2290567235229"	"1"
"11116.C13A61.1198103"	"55.7398464407992"	"60.3542125086482"	"1"
"11116.L01A103.1195730"	"99.9269678184801"	"99.4228501798428"	"0"
"11116.L24A097.1198228"	"57.0038495147568"	"70.4972243346888"	"1"
"11116.I20A102.1197044"	"61.2028042584656"	"88.1256909821502"	"1"
"11116.I09A120.1194896"	"79.9593259268804"	"90.6921023317571"	"1"
"11116.L23A098.1197622"	"84.4672219577754"	"92.9954035636625"	"1"
"11116.L25A101.1195416"	"68.3129717626766"	"90.6163952479973"	"1"
"11116.L19A071.1196406"	"52.3915691948344"	"54.881355742281"	"1"
"11116.L22A097.1197751"	"66.9284569633824"	"87.8193121135916"	"1"
"11116.L07A118.1197079"	"65.921736059899"	"78.7339550742433"	"1"
"11116.I13A099.1196018"	"96.9315629702644"	"98.4317249415932"	"1"
"11116.I12A086.1193904"	"61.7345461118101"	"85.3162146266955"	"1"
"11116.L28A065.1194145"	"56.111949981124"	"60.1365695577268"	"1"
"11116.L09A075.1195714"	"61.3813895253862"	"73.7115517756512"	"1"
"11116.I07A066.1194285"	"50.2905723483734"	"65.2329465458856"	"1"
"11116.A04D070.1194629"	"57.5442605271923"	"64.9496959005038"	"1"
"11116.L08A079.1196822"	"63.4852038349313"	"62.3793871182377"	"0"
"11116.I02A097.1197815"	"94.2845300115079"	"98.407797796656"	"1"
"11116.A24D082.1197390"	"82.2595164475579"	"95.6024480013699"	"1"
"11116.I22A100.1195616"	"62.9078322508182"	"77.6905168545681"	"1"
"11116.I26A082.1194052"	"89.9393870030871"	"96.3717475923113"	"1"
"11116.A16D118.1196974"	"65.8536669550025"	"71.3338861800107"	"1"
"11116.L24A101.1196315"	"58.0669185713201"	"84.8103434239379"	"1"
"11116.C13A65.1194007"	"49.0748328708086"	"70.3202333901825"	"1"
"11116.L21A089.1197621"	"64.9423260468034"	"85.9923025223433"	"1"
"11116.I09A082.1195494"	"75.7822271999807"	"93.8838947555404"	"1"
"11116.A05D076.1198375"	"53.8596233380277"	"59.7740497839788"	"1"
"11116.L32A080.1195393"	"60.794396416949"	"78.1620315096777"	"1"
"11116.L26A065.1197697"	"54.5247931795704"	"65.4962718802657"	"1"
"11116.L26A087.1193663"	"50.6202424645951"	"51.6745869452999"	"1"
"11116.A32C064.1197481"	"57.1680682295052"	"67.4596788490762"	"1"
"11116.L14A078.1197254"	"48.0075036741427"	"52.0921241354891"	"1"
"11116.U457A62.1197132"	"80.9355534233509"	"88.4676792711532"	"1"
"11116.I26A096.1197402"	"73.7711910872259"	"93.3278201516108"	"1"
"11116.A01A094.1196134"	"61.0972296574302"	"85.4179783409699"	"1"
"11116.A28B082.1196851"	"58.5160245610048"	"61.0994266297305"	"1"
"11116.A04C094.1197325"	"60.7744833481652"	"86.7445756358237"	"1"
"11116.I05A091.1196800"	"59.4779921767178"	"60.2382306129955"	"1"
"11116.L06A119.1198061"	"71.6013871066046"	"89.0535671692301"	"1"
"11116.I25A105.1193641"	"64.7828592408926"	"69.7710351856953"	"1"
"11116.A10B118.1193880"	"93.3624709673948"	"94.7263253964959"	"1"
"11116.L28A087.1194461"	"55.075647357851"	"63.130774609015"	"1"
"11116.A27A100.1194806"	"61.6765749507326"	"87.4062210295654"	"1"
"11116.L09A074.1197650"	"55.623453503629"	"66.2807657242432"	"1"
"11116.U489A63.1196198"	"76.6246976184422"	"76.5999657944709"	"0"
"11116.A12A067.1197896"	"57.4303234136432"	"58.0491732021396"	"1"
"11116.I08A095.1194149"	"78.8047378324241"	"95.5491345291474"	"1"
"11116.A32B079.1197867"	"56.4529373322"	"61.3994828411177"	"1"
"11116.C04A65.1197499"	"57.8728181099733"	"70.0690373042991"	"1"
"11116.A26B076.1196472"	"51.986026377357"	"60.0736133058212"	"1"
"11116.I26A087.1197293"	"58.5632529783696"	"70.4929796379849"	"1"
"11116.I22A099.1196913"	"66.4680042319194"	"89.0207784041429"	"1"
"11116.I24A087.1198426"	"62.3529953074053"	"66.7016167426259"	"1"
"11116.C09A63.1197485"	"58.0910546478886"	"65.4820666898148"	"1"
"11116.L26A080.1193786"	"53.6659530431893"	"68.683950982647"	"1"
"11116.L14A080.1195038"	"52.391015616267"	"58.1508712604496"	"1"
"11116.I10A074.1194672"	"69.7155726792652"	"77.3748574394217"	"1"
"11116.I28A082.1194293"	"88.9864419851234"	"97.4691653830096"	"1"
"11116.A19C094.1197225"	"59.0139372291832"	"88.3974392412691"	"1"
"11116.C19A62.1195034"	"61.9513769624742"	"70.517106279659"	"1"
"11116.I19A103.1194329"	"54.3105840941334"	"63.3188956596567"	"1"
"11116.L15A061.1197759"	"43.9838199115174"	"63.5096631679346"	"1"
"11116.A18B085.1195281"	"90.777115023316"	"98.1659654825901"	"1"
"11116.C15A66.1195765"	"55.1961059768181"	"70.1881182193204"	"1"
"11116.L29A064.1195502"	"52.7383714254075"	"57.3662759133477"	"1"
"11116.L01A069.1195881"	"51.2636282168396"	"58.9580136122412"	"1"
"11116.U473A62.1195000"	"71.8621875018151"	"80.7534315645872"	"1"
"11116.I14A065.1193988"	"57.975138260859"	"56.9274252819052"	"0"
"11116.I16A091.1194114"	"60.1266481679814"	"60.6580196231075"	"1"
"11116.L09A103.1195200"	"88.3008321666609"	"95.74856695363"	"1"
"11116.I14A119.1198008"	"60.144536720365"	"69.9893964481213"	"1"
"11116.L08A078.1194111"	"62.5419522344889"	"66.7498964627598"	"1"
"11116.L06A063.1196856"	"44.4125057848336"	"69.3261290047071"	"1"
"11116.L04A118.1196651"	"64.0792447474941"	"76.8738747268506"	"1"
"11116.C32A64.1196963"	"56.5217004575888"	"60.0606025266136"	"1"
"11116.A09B103.1197235"	"80.8641159974626"	"96.4078621260419"	"1"
"11116.L20A103.1197610"	"76.1374746999303"	"88.2849412999748"	"1"
"11116.L15A118.1195903"	"73.8364652211757"	"90.9192173817345"	"1"
"11116.I15A085.1193842"	"55.4577736095662"	"61.3714186121255"	"1"
"11116.I11A105.1197381"	"62.1770457125697"	"89.8154076403937"	"1"
"11116.A08A082.1194956"	"73.9014743651607"	"95.4398238573494"	"1"
"11116.L15A119.1195982"	"71.6032783819042"	"89.3935346397971"	"1"
"11116.L21A068.1196356"	"46.4751726613133"	"56.502951605172"	"1"
